央视频道,#genre#
顶级菊宝,http://fangsong.live/hls/douyu.php?id=1679347
CSGO_茄子,http://fangsong.live/hls/douyu.php?id=9418
CSGO_久菜合子,http://fangsong.live/hls/bili.php?id=21470918
主机_小宇,http://fangsong.live/hls/huya.php?id=10098
主机_先生,http://fangsong.live/hls/huya.php?id=276073
主机_老鬼,http://fangsong.live/hls/huya.php?id=705112
主机_猫腻,http://fangsong.live/hls/douyu.php?id=65848
主机_机长YG,http://fangsong.live/hls/douyu.php?id=3015080
101DJGYve,http://fangsong.live/hls/huya.php?id=101580
JY,http://fangsong.live/hls/huya.php?id=12123
奶嘴,http://fangsong.live/hls/huya.php?id=11698342
9泽,http://fangsong.live/hls/huya.php?id=725078
小爷,http://fangsong.live/hls/huya.php?id=19897230
北方ya,http://fangsong.live/hls/douyu.php?id=2421394
气人主播QQQ,http://fangsong.live/hls/douyu.php?id=19223
imxiaoxin,http://fangsong.live/hls/douyu.php?id=709710
Kzbz,http://fangsong.live/hls/huya.php?id=15148850
楚河,http://fangsong.live/hls/huya.php?id=998
托马斯CzH,http://fangsong.live/hls/huya.php?id=20641
PUBGM_不求人,http://fangsong.live/hls/huya.php?id=9986
PUBG_错觉,http://fangsong.live/hls/douyu.php?id=12345
PUBG_沫子Mozz,http://fangsong.live/hls/egame.php?id=58006
PUBG_蓝战非,http://fangsong.live/hls/douyu.php?id=11579
PUBG_少囧,http://fangsong.live/hls/douyu.php?id=115280
PUBG_老鸟,http://fangsong.live/hls/yy.php?id=59857522
PUBG_龙成,https://flvaliplay.inter.71edge.com/liveshow/rqy_hbvou23i.m3u8
DNF_旭旭宝宝,http://fangsong.live/hls/douyu.php?id=99999
DNF_一阵雨,http://fangsong.live/hls/douyu.php?id=66666
户外_帝师,https://pullflvl6.douyincdn.com/stagereplay/stream398080228513808847.flv
LOL_PDD,http://fangsong.live/hls/douyu.php?id=101
CF_白鲨,http://fangsong.live/hls/douyu.php?id=12821
CF_漠然,http://fangsong.live/hls/douyu.php?id=11112
CF_道年不二,http://fangsong.live/hls/douyu.php?id=4087173
CF_der梦,http://fangsong.live/hls/huya.php?id=612956
逆战_夜崽崽,http://fangsong.live/hls/huya.php?id=123999
户外_牛神,http://fangsong.live/hls/huya.php?id=241072
音乐频道,#genre#
tabata高效燃脂,https://pan.bilnn.com/api/v3/file/sourcejump/YGLXWXfv/TggQsQ69tctRG2IbNsAWUAUzfw9wSCTeiH3RHHzw3xs*
高强度5分钟腹肌运动 快速见效,https://pan.bilnn.com/api/v3/file/sourcejump/BYO8v4T2/qttDGpOFcKMosmJaNJoYdNUn_NSuhPipr3iz0dKiVT0*
打赏支持作者,http://fangsong.live/hls/haokan.php?id=3838840777685547705
打赏支持作者,https://pan.bilnn.com/api/v3/file/sourcejump/bmKqE4TY/4gy4Z3VHMtT153bzQNFMFOoFhN4BjvVjPpjlRjVqs*
《给我一首歌的时间+我不配+安静+轨迹》周杰伦,http://fangsong.live/hls/mv.php?vid=z0041z100we
斗鱼音乐MV频道,http://fangsong.live/hls/douyu.php?id=3870925
aespa《Savage》,http://fangsong.live/hls/mv.php?vid=a0040pizz4a
倒流时间G.E.M. 邓紫棋,http://fangsong.live/hls/mv.php?vid=h00416y9oki
【周杰伦】24h无损音乐Jay电台,http://fangsong.live/hls/bili.php?id=2128527
YY_音乐991 24H,http://fangsong.live/hls/yy.php?id=54880976
燃舞女神热舞不断,http://fangsong.live/hls/yy.php?id=22490906
BTS Permission to Dance,https://pan.bilnn.com/api/v3/file/sourcejump/51Bpe3FJ/1hd1J8ujwlcghFGWFnejfIwziwInzwjT_bd419M0EY*
BTS Permission to Dance BBC Radio 1,http://fangsong.live/hls/haokan.php?id=7286752706955712518
MTV,http://m2otvlh.akamaihd.net/i/m2oTv_1@186074/index_600_avb.m3u8
意大利音乐台,http://radioitaliatvlh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_avp.m3u8
韩国女团现场饭拍MV1,http://fangsong.live/hls/douyu.php?id=231464
韩国女团现场饭拍MV2,http://fangsong.live/hls/douyu.php?id=329667
韩国女团现场饭拍MV3,http://fangsong.live/hls/douyu.php?id=17732
韩国女团现场饭拍MV4,http://fangsong.live/hls/douyu.php?id=603070
专业女团【超万部女团】任你点,http://fangsong.live/hls/douyu.php?id=340224
『Apink点播厅』 舞台现场饭拍MV,http://fangsong.live/hls/douyu.php?id=123351
【兔瓦斯轮播】镜头精灵金多贤,http://fangsong.live/hls/douyu.php?id=9596882
减压短视频1,http://fangsong.live/hls/douyu.php?id=7971641
减压短视频2,http://fangsong.live/hls/douyu.php?id=3870925
减压短视频3,http://fangsong.live/hls/douyu.php?id=8901218
减压短视频4,http://fangsong.live/hls/douyu.php?id=8759139
【舞蹈赏析】嗨翻一整天,http://fangsong.live/hls/douyu.php?id=7308244
【HiFi4.0】女团 车模 写真,http://fangsong.live/hls/douyu.php?id=427397
【经典影视韩国车模小刚歌】,http://fangsong.live/hls/douyu.php?id=1360303
测试频道,#genre#
没声音换解码,http://fangsong.live/hls/haokan.php?id=3838840777685547705
翡翠台(第1声道繁体),http://iptv.tvfix.org/hls/jade.m3u8
翡翠台海外版(粤语繁体),http://iptv.tvfix.org/hls/jadenhk.m3u8
动物星球,http://iptv.tvfix.org/hls/animal.m3u8
美亚电影台(粤语),http://iptv.tvfix.org/hls/mydy.m3u8
天映经典(粤语),http://iptv.tvfix.org/hls/tyjd.m3u8
TVB经典台,http://iptv.tvfix.org/hls/tvbjd.m3u8
TVB为食台,http://iptv.tvfix.org/hls/tvbws.m3u8
TVB星河(粤语),http://iptv.tvfix.org/hls/tvbxh.m3u8
TVB功夫台(粤语),http://iptv.tvfix.org/hls/tvbkf.m3u8
J2,http://iptv.tvfix.org/hls/j2.m3u8
无线新闻台,http://iptv.tvfix.org/hls/inews.m3u8
明珠台,http://iptv.tvfix.org/hls/pearl.m3u8
香港国际财经台,http://iptv.tvfix.org/hkdtmb/76/index.m3u8
ViuTV6,http://iptv.tvfix.org/hkdtmb/96/index.m3u8
TVBS亚洲台,http://iptv.tvfix.org/hls/tvbs.m3u8
TVBS新闻台,http://iptv.tvfix.org/hls/tvbsnews.m3u8
东森新闻,http://iptv.tvfix.org/hls/dsxw.m3u8
Hands Up Channel,http://iptv.tvfix.org/hls/kid.m3u8
Animax,http://iptv.tvfix.org/hls/animax.m3u8
Thrill,http://iptv.tvfix.org/hls/thrill.m3u8
Love Nature 4K,http://iptv.tvfix.org/hls/lovenature4k.m3u8
Discovery,http://iptv.tvfix.org/hls/discovery.m3u8
香港开电视,http://iptv.tvfix.org/hkdtmb/77/index.m3u8
全国风景,#genre#
全国风景总览,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
北京-南宫温泉休闲度假区,http://gcalic.v.myalicdn.com/gc/tyhjntyz_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城03,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城04,https://gcalic.v.myalicdn.com/gc/wgw04_1/index.m3u8?contentid=2820180516001
北京-八达岭长城南七楼,http://gcalic.v.myalicdn.com/gc/bgws7_1/index.m3u8?contentid=2820180516001
北京-中央电视塔东,http://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
天津-天津之眼,https://gcalic.v.myalicdn.com/gc/tjhh01_1/index.m3u8?contentid=2820180516001
天津-天津海河,https://gcalic.v.myalicdn.com/gc/tjhh02_1/index.m3u8?contentid=2820180516001
山西-悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
辽宁-沈阳金廊,https://gcalic.v.myalicdn.com/gc/zsslsjjfsd_1/index.m3u8?contentid=2820180516001
黑龙江-雪乡梦幻家园,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001
江苏-无锡鼋头渚赏樱阁,https://gcalic.v.myalicdn.com/gc/pshdxg01_1/index.m3u8?contentid=2820180516001
江苏-南京牛首山,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8?contentid=2820180516001
江苏-南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8?contentid=2820180516001
江苏-徐州云龙湖观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8?contentid=2820180516001
江苏-徐州云龙湖观景台南,https://gcalic.v.myalicdn.com/gc/ylh03_1/index.m3u8?contentid=2820180516001
浙江-云栖小镇,https://gcalic.v.myalicdn.com/gc/hnttpgsz_1/index.m3u8?contentid=2820180516001
浙江-千岛湖,https://gcalic.v.myalicdn.com/gc/caqdh_1/index.m3u8?contentid=2820180516001
浙江-普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8?contentid=2820180516001
浙江-舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8?contentid=2820180516001
浙江-丽水仙都风景区,https://gcalic.v.myalicdn.com/gc/xdfjq01_1/index.m3u8?contentid=2820180516001
浙江-乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8?contentid=2820180516001
浙江-乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8?contentid=2820180516001
浙江-乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8?contentid=2820180516001
浙江-乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8?contentid=2820180516001
安徽-西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
安徽-宏村月沼,https://gcalic.v.myalicdn.com/gc/yxhcyz_1/index.m3u8?contentid=2820180516001
安徽-西递半山亭,https://gcalic.v.myalicdn.com/gc/yxxdbst_1/index.m3u8?contentid=2820180516001
安徽-黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8?contentid=2820180516001
安徽-宏村南湖,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
安徽-黄山,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8?contentid=2820180516001
安徽-黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
安徽-黄山卧云峰,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8?contentid=2820180516001
安徽-黄山梦笔生花,https://gcalic.v.myalicdn.com/gc/hsmbsh_1/index.m3u8?contentid=2820180516001
安徽-黄山光明顶,https://gcalic.v.myalicdn.com/gc/hsgmd_1/index.m3u8?contentid=2820180516001
安徽-黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001
安徽-黄山平天矼,https://gcalic.v.myalicdn.com/gc/hsptgz_1/index.m3u8?contentid=2820180516001
安徽-黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
安徽-九华山拜经台,https://gcalic.v.myalicdn.com/gc/jhs02_1/index.m3u8?contentid=2820180516001
安徽-九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8?contentid=2820180516001
安徽-九华山花台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8?contentid=2820180516001
福建-厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8?contentid=2820180516001
福建-宁德太姥山景区,https://gcalic.v.myalicdn.com/gc/tms01_1/index.m3u8?contentid=2820180516001
福建-漳州六鳌翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw01_1/index.m3u8?contentid=2820180516001
福建-醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8?contentid=2820180516001
江西-婺源江岭2号观景台,https://gcalic.v.myalicdn.com/gc/wygjt2_1/index.m3u8?contentid=2820180516001
江西-婺源江岭1号观景台,https://gcalic.v.myalicdn.com/gc/wygjt1_1/index.m3u8?contentid=2820180516001
江西-龙虎山-中间水泡,https://gcalic.v.myalicdn.com/gc/lhszjsp_1/index.m3u8?contentid=2820180516001
山东-泰山,https://gcalic.v.myalicdn.com/gc/taishan04_1/index.m3u8?contentid=2820180516001
山东-泰山主峰,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8?contentid=2820180516001
山东-瞻鲁台,https://gcalic.v.myalicdn.com/gc/hkts06_1/index.m3u8?contentid=2820180516001
山东-泰山十八盘,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8?contentid=2820180516001
山东-玉皇顶西,https://gcalic.v.myalicdn.com/gc/hkts11_1/index.m3u8?contentid=2820180516001
山东-玉皇顶东,https://gcalic.v.myalicdn.com/gc/hkts10_1/index.m3u8?contentid=2820180516001
山东-太平岭,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8?contentid=2820180516001
山东-扇子崖,https://gcalic.v.myalicdn.com/gc/hkts08_1/index.m3u8?contentid=2820180516001
山东-南天门,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8?contentid=2820180516001
山东-开山,https://gcalic.v.myalicdn.com/gc/hkts05_1/index.m3u8?contentid=2820180516001
山东-经石峪,https://gcalic.v.myalicdn.com/gc/hkts04_1/index.m3u8?contentid=2820180516001
山东-碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8?contentid=2820180516001
山东-白云亭悬崖,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8?contentid=2820180516001
山东-拱北日出,https://gcalic.v.myalicdn.com/gc/hkts01_1/index.m3u8?contentid=2820180516001
山东-泰山天街,https://gcalic.v.myalicdn.com/gc/taishan07_1/index.m3u8?contentid=2820180516001
山东-泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
山东-泰山大观峰,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8?contentid=2820180516001
河南-郑东新区千玺广场,https://gcalic.v.myalicdn.com/gc/zdxq01_1/index.m3u8?contentid=2820180516001
河南-少林寺广场,https://gcalic.v.myalicdn.com/gc/zsslsgc_1/index.m3u8?contentid=2820180516001
河南-云台山小寨沟,https://gcalic.v.myalicdn.com/gc/ytsxzg_1/index.m3u8?contentid=2820180516001
河南-云台山百家岩,https://gcalic.v.myalicdn.com/gc/ytsbjy_1/index.m3u8?contentid=2820180516001
河南-云台山红石峡,https://gcalic.v.myalicdn.com/gc/ytshsx_1/index.m3u8?contentid=2820180516001
河南-云台山茱萸峰,https://gcalic.v.myalicdn.com/gc/ytszyf_1/index.m3u8?contentid=2820180516001
河南-八里沟桃花湾瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8?contentid=2820180516001
河南-八里沟天界山玻璃栈道,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8?contentid=2820180516001
湖北-武汉黄鹤楼,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8?contentid=2820180516001
湖北-龙王庙,https://gcalic.v.myalicdn.com/gc/hnttbdjd_1/index.m3u8?contentid=2820180516001
湖北-武汉长江大桥,https://gcalic.v.myalicdn.com/gc/qdls04_1/index.m3u8?contentid=2820180516001
湖北-金丝猴01,https://gcalic.v.myalicdn.com/gc/jshhd01_1/index.m3u8?contentid=2820180516001
湖南-天门山天门洞,https://gcalic.v.myalicdn.com/gc/tmstmd01_1/index.m3u8?contentid=2820180516001
湖南-天门山天空步道,https://gcalic.v.myalicdn.com/gc/tms02_1/index.m3u8?contentid=2820180516001
湖南-天门山西线玻璃栈道,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8?contentid=2820180516001
湖南-天门山云梦仙顶,https://gcalic.v.myalicdn.com/gc/tms04_1/index.m3u8?contentid=2820180516001
湖南-十八洞村,https://gcalic.v.myalicdn.com/gc/sbd01_1/index.m3u8?contentid=2820180516001
湖南-凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8?contentid=2820180516001
湖南-凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8?contentid=2820180516001
湖南-张家界水绕四门,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001
湖南-张家界将军列队,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8?contentid=2820180516001
湖南-阿凡达悬浮山,https://gcalic.v.myalicdn.com/gc/zjjafdxfs_1/index.m3u8?contentid=2820180516001
湖南-张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8?contentid=2820180516001
湖南-宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8?contentid=2820180516001
广东-东莞中心广场,https://gcalic.v.myalicdn.com/gc/zsslstpt_1/index.m3u8?contentid=2820180516001
广东-深圳世界之窗,https://gcalic.v.myalicdn.com/gc/sjzc01_1/index.m3u8?contentid=2820180516001
广东-丹霞山丹梯铁锁,https://gcalic.v.myalicdn.com/gc/dxsdtts_1/index.m3u8?contentid=2820180516001
都江堰青青,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
都江堰妃妃,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
都江堰娅祥,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
都江堰瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
都江堰英英,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
都江堰壹壹玖玖,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
都江堰水秀,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
怡然②,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
基地幼年园①,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
基地幼年园②,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
基地母子园①,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
基地母子园②,http://gcalic.v.myalicdn.com/gc/xiongmao08_1/index.m3u8
基地幼儿园①,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
基地幼儿园②,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
基地成年园①,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
基地成年园②,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
基地别墅①,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
基地别墅②,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8
大丰麋鹿,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
白马雪山,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
成都高清,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
都江堰高清,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
